label,text
spam,"['ur', 'ringtone', 'service', 'changed', 'free', 'credits', 'go', 'clubmobilescom', 'choose', 'content', 'stop', 'txt', 'club', 'stop', 'pwk', 'club', 'po', 'box', 'mk', 'wt']"
valid,"['evo', 'download', 'flash', 'jealous']"
spam,"['ringtone', 'club', 'get', 'uk', 'singles', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', 'message', 'free', 'charge']"
valid,"['come', 'mu', 'sorting', 'narcotics', 'situation']"
valid,"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'rays', 'leaves', 'worries', 'blue', 'blue', 'bay']"
spam,"['hmv', 'bonus', 'special', 'pounds', 'genuine', 'hmv', 'vouchers', 'answer', 'easy', 'questions', 'play', 'send', 'hmv', 'infowwwpercentrealcom']"
valid,"['usf', 'guess', 'might', 'well', 'take', 'car']"
valid,"['objection', 'bf', 'coming']"
valid,['thanx']
valid,"['tell', 'rob', 'mack', 'gf', 'theater']"
valid,"['awesome', 'ill', 'see', 'bit']"
valid,"['sent', 'type', 'food', 'like']"
valid,"['done', 'handed', 'celebrations', 'full', 'swing', 'yet']"
valid,"['got', 'called', 'tool']"
valid,"['wen', 'u', 'miss', 'someone', 'person', 'definitely', 'special', 'u', 'person', 'special', 'miss', 'keepintouch', 'gdeve']"
valid,"['ok', 'asked', 'money', 'far']"
valid,['okie']
valid,"['yeah', 'think', 'usual', 'guys', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'ill', 'throw']"
valid,"['k', 'might', 'come', 'tonight', 'class', 'lets', 'early']"
valid,['ok']
valid,"['hi', 'baby', 'i', 'm', 'cruisin', 'girl', 'friend', 'r', 'u', 'give', 'call', 'hour', 'home', 'that', 's', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']"
valid,"['life', 'means', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'calls', 'friends', 'call', 'world', 'ge']"
valid,"['dearshall', 'mail', 'tonitebusy', 'streetshall', 'update', 'tonitethings', 'looking', 'okvarunnathu', 'edukkukayee', 'raksha', 'ollubut', 'good', 'one', 'real', 'sense']"
valid,"['hey', 'told', 'name', 'gautham', 'ah']"
valid,"['haf', 'u', 'found', 'feel', 'stupid', 'da', 'v', 'cam', 'working']"
valid,"['oops', 'got', 'bit']"
valid,"['much', 'buzy']"
valid,"['accidentally', 'deleted', 'message', 'resend', 'please']"
spam,"['tmobile', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'pay', 'go', 'sim', 'card', 'loyalty', 'call', 'offer', 'ends', 'thfebtcs', 'apply']"
valid,"['unless', 'situation', 'go', 'gurl', 'would', 'appropriate']"
valid,"['hurt', 'tease', 'make', 'cry', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'miss', 'u', 'nice', 'day', 'bslvyl']"
valid,"['ca', 'nt', 'pick', 'phone', 'right', 'pls', 'send', 'message']"
valid,"['need', 'coffee', 'run', 'tomocant', 'believe', 'time', 'week', 'already']"
valid,"['awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'v']"
valid,"['shit', 'really', 'shocking', 'scary', 'ca', 'nt', 'imagine', 'second', 'def', 'night', 'u', 'think', 'somewhere', 'could', 'crash', 'night', 'save', 'taxi']"
valid,"['oh', 'way', 'food', 'fridge', 'want', 'go', 'meal', 'tonight']"
valid,"['womdarfull', 'actor']"
spam,"['sms', 'ac', 'blind', 'date', 'u', 'rodds', 'aberdeen', 'united', 'kingdom', 'check', 'httpimg', 'sms', 'acwicmbcktzr', 'blind', 'dates', 'send', 'hide']"
valid,"['yup', 'remb', 'think', 'book']"
valid,"['jos', 'ask', 'u', 'wana', 'meet']"
valid,"['lol', 'yes', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wo', 'nt', 'buy', 'stuff']"
spam,"['themob', 'check', 'newest', 'selection', 'content', 'games', 'tones', 'gossip', 'babes', 'sport', 'keep', 'mobile', 'fit', 'funky', 'text', 'wap']"
valid,"['garage', 'keys', 'are', 'nt', 'bookshelf']"
valid,"['today', 'accept', 'dayu', 'accept', 'brother', 'sister', 'lover', 'dear', 'best', 'clos', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rply', 'means', 'enemy']"
spam,"['think', 'ur', 'smart', 'win', 'week', 'weekly', 'quiz', 'text', 'play', 'nowtcs', 'winnersclub', 'po', 'box', 'uz', 'gbpweek']"
valid,"['says', 'hell', 'give', 'call', 'friends', 'got', 'money', 'he', 's', 'definitely', 'buying', 'end', 'week']"
valid,"['hi', 'way', 'u', 'day', 'normal', 'waythis', 'real', 'ur', 'uniquei', 'hope', 'know', 'u', 'rest', 'mylife', 'hope', 'u', 'find', 'wot', 'lost']"
valid,"['made', 'day', 'great', 'day']"
valid,"['kkadvance', 'happy', 'pongal']"
valid,"['hmmm', 'guess', 'go', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']"
valid,"['really', 'dude', 'friends', 'i', 'm', 'afraid']"
spam,"['december', 'mobile', 'mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'co', 'free']"
valid,"['coffee', 'cake', 'guess']"
valid,"['merry', 'christmas', 'babe', 'love', 'ya', 'kisses']"
valid,"['hey', 'do', 'nt', 'go', 'watch', 'x', 'men', 'lunch', 'haha']"
valid,"['cud', 'u', 'tell', 'ppl', 'i', 'm', 'gona', 'b', 'bit', 'l', 'cos', 'buses', 'hav', 'gon', 'past', 'cos', 'full', 'i', 'm', 'still', 'waitin', 'pete', 'x']"
valid,"['would', 'great', 'well', 'guild', 'could', 'meet', 'bristol', 'road', 'somewhere', 'get', 'touch', 'weekend', 'plans', 'take', 'flight', 'good', 'week']"
valid,['problem']
valid,"['callsmessagesmissed', 'calls']"
valid,"['hi', 'dahow', 'todays', 'class']"
valid,"['i', 'd', 'say', 'that', 's', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'women']"
valid,"['cool', 'text', 'you', 're', 'parked']"
valid,"['i', 'm', 'reading', 'text', 'sent', 'meant', 'joke', 'read', 'light']"
valid,"['kkapo', 'kgood', 'movie']"
valid,"['maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', 'something']"
spam,"['call', 'germany', 'pence', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', 'prepayment', 'direct', 'access']"
valid,"['chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employers', 'paperwork', 'cool', 'please', 'contact', 'report', 'supervisor']"
spam,"['valentines', 'day', 'special', 'win', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'send', 'go', 'pmsg', 'rcvd', 'custcare']"
valid,"['tadaaaaa', 'home', 'babe', 'still']"
valid,"['cool', 'come', 'have', 'nt', 'wined', 'dined']"
valid,"['sleepingand', 'surfing']"
valid,"['sorry', 'ill', 'call', 'later']"
valid,"['u', 'calling', 'right', 'call', 'hand', 'phone']"
valid,"['ok', 'that', 's', 'great', 'thanx', 'lot']"
valid,"['take', 'post', 'come', 'must', 'texts', 'happy', 'reading', 'one', 'wiv', 'hello', 'caroline', 'end', 'favourite', 'bless']"
valid,"['u', 'hiding', 'stranger']"
valid,"['interested', 'like']"
valid,"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']"
valid,"['gudnitetcpractice', 'going']"
valid,"['dis', 'yijue', 'jus', 'saw', 'ur', 'mail', 'case', 'huiming', 'have', 'nt', 'sent', 'u', 'num', 'dis', 'num']"
valid,"['one', 'small', 'prestige', 'problem']"
spam,"['fancy', 'shag', 'dointerested', 'sextextukcom', 'txt', 'xxuk', 'suzy', 'txts', 'cost', 'per', 'msg', 'tncs', 'website', 'x']"
valid,"['checking', 'really', 'miss', 'seeing', 'jeremiah', 'great', 'month']"
valid,"['nah', 'ca', 'nt', 'help', 'i', 've', 'never', 'iphone']"
valid,"['you', 're', 'car', 'hour', 'half', 'i', 'm', 'going', 'apeshit']"
valid,"['today', 'sorry', 'day', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'i', 'm', 'basically', 'good']"
valid,"['yo', 'guys', 'ever', 'figure', 'much', 'need', 'alcohol', 'jay', 'trying', 'figure', 'much', 'safely', 'spend', 'weed']"
valid,"['ltgt', 'ish', 'minutes', 'minutes', 'ago', 'wtf']"
valid,"['thank', 'callingforgot', 'say', 'happy', 'onam', 'sirjii', 'fine', 'remembered', 'met', 'insurance', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'joined', 'tisscotayseer']"
spam,"['congratulations', 'ur', 'awarded', 'cd', 'vouchers', 'gift', 'guaranteed', 'free', 'entry', 'wkly', 'draw', 'txt', 'music', 'tncs', 'wwwldewcomwinppmxage']"
spam,"['ur', 'cashbalance', 'currently', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'cash', 'pmsg', 'cc', 'hgsuitelands', 'rowwjhl']"
valid,"['i', 'm', 'actor', 'work', 'work', 'evening', 'sleep', 'late', 'since', 'i', 'm', 'unemployed', 'moment', 'always', 'sleep', 'late', 'you', 're', 'unemployed', 'every', 'day', 'saturday']"
valid,"['hello', 'got', 'st', 'andrewsboy', 'long', 'way', 'cold', 'keep', 'posted']"
valid,"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikkudb']"
valid,"['oh', 'ok', 'prob']"
valid,"['check', 'audreys', 'status', 'right']"
valid,"['busy', 'trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']"
valid,"['good', 'afternoon', 'sunshine', 'dawns', 'day', 'refreshed', 'happy', 'alive', 'breathe', 'air', 'smile', 'think', 'love', 'always']"
valid,"['well', 'know', 'z', 'take', 'care', 'worries']"
spam,"['update_now', 'xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'double', 'mins', 'txt', 'orange', 'call', 'mobileupd', 'calloptoutfq']"
spam,"['discount', 'code', 'rp', 'stop', 'messages', 'reply', 'stop', 'wwwregalportfoliocouk', 'customer', 'services']"
valid,"['wat', 'uniform', 'get']"
valid,"['cool', 'text', 'you', 're', 'ready']"
valid,"['hello', 'boytoy', 'geeee', 'miss', 'already', 'woke', 'wish', 'bed', 'cuddling', 'love']"
valid,"['spoil', 'bed', 'well']"
valid,"['i', 'm', 'going', 'bath', 'msg', 'next', 'ltgt', 'min']"
valid,"['ca', 'nt', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']"
spam,"['thanks', 'ringtone', 'order', 'reference', 'charged', 'gbp', 'per', 'week', 'unsubscribe', 'anytime', 'calling', 'customer', 'services']"
valid,"['say', 'happen']"
valid,"['could', 'seen', 'mei', 'didt', 'recognise', 'face']"
valid,"['well', 'there', 's', 'lot', 'things', 'happening', 'lindsay', 'new', 'years', 'sighs', 'bars', 'ptbo', 'blue', 'heron', 'something', 'going']"
valid,"['keep', 'payasam', 'rinu', 'brings']"
valid,"['taught', 'ranjith', 'sir', 'called', 'sms', 'like', 'becaus', 'he', 's', 'verifying', 'project', 'prabu', 'told', 'today', 'pa', 'do', 'nt', 'mistake']"
valid,"['guess', 'that', 's', 'worried', 'must', 'know', 'there', 's', 'way', 'body', 'repairs', 'i', 'm', 'quite', 'sure', 'should', 'nt', 'worry', 'well', 'take', 'slow', 'first', 'tests', 'guide', 'ovulation', 'relax', 'nothing', 'you', 've', 'said', 'reason', 'worry', 'ill', 'keep', 'followin']"
valid,"['yeah', 'sure', 'give', 'couple', 'minutes', 'track', 'wallet']"
valid,"['hey', 'leave', 'big', 'deal', 'take', 'care']"
valid,"['hey', 'late', 'ah', 'meet']"
spam,"['double', 'mins', 'txts', 'months', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phones', 'call', 'mobileupd', 'calloptoutndx']"
valid,"['took', 'mr', 'owl', 'licks']"
valid,"['customer', 'place', 'call']"
valid,"['mm', 'time', 'do', 'nt', 'like', 'fun']"
spam,"['mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phones', 'free', 'phone', 'mths', 'call', 'mobilesdirect', 'free', 'update', 'orstoptxt']"
valid,"['yup', 'lunch', 'buffet', 'u', 'eat', 'already']"
valid,"['huh', 'late', 'fr', 'dinner']"
valid,"['hey', 'sat', 'going', 'intro', 'pilates', 'kickboxing']"
valid,"['morning', 'ok']"
valid,"['yes', 'think', 'office', 'lap', 'room', 'think', 'that', 's', 'last', 'days', 'did', 'nt', 'shut']"
valid,"['pick', 'bout', 'ish', 'time', 'going']"
valid,"['performance', 'award', 'calculated', 'every', 'two', 'monthnot', 'current', 'one', 'month', 'period']"
valid,"['actually', 'sleeping', 'still', 'might', 'u', 'call', 'back', 'text', 'gr', 'rock', 'sis', 'send', 'u', 'text', 'wen', 'wake']"
valid,"['always', 'putting', 'business', 'put', 'pictures', 'ass', 'facebook', 'one', 'open', 'people', 'i', 've', 'ever', 'met', 'would', 'think', 'picture', 'room', 'would', 'hurt', 'make', 'feel', 'violated']"
valid,"['good', 'evening', 'sir', 'al', 'salam', 'wahleykkumsharing', 'happy', 'newsby', 'grace', 'god', 'got', 'offer', 'tayseertissco', 'joinedhope', 'fineinshah', 'allahmeet', 'sometimerakheshvisitor', 'india']"
valid,"['hmmmkbut', 'want', 'change', 'field', 'quickly', 'dai', 'wanna', 'get', 'system', 'administrator', 'network', 'administrator']"
spam,"['free', 'ringtone', 'text', 'first', 'poly', 'text', 'get', 'true', 'tone', 'help', 'st', 'free', 'tones', 'xpw', 'end', 'txt', 'stop']"
valid,"['dear', 'chechi', 'talk']"
valid,"['hair', 'cream', 'shipped']"
valid,"['none', 'that', 's', 'happening', 'til', 'get', 'though']"
valid,"['yep', 'great', 'loxahatchee', 'xmas', 'tree', 'burning', 'ltgt', 'starts', 'hour']"
valid,"['haha', 'get', 'used', 'driving', 'usf', 'man', 'know', 'lot', 'stoners']"
valid,"['well', 'slightly', 'disastrous', 'class', 'pm', 'fav', 'darlings', 'hope', 'day', 'ok', 'coffee', 'wld', 'good', 'ca', 'nt', 'stay', 'late', 'tomorrow', 'time', 'place', 'always']"
valid,"['hello', 'good', 'week', 'fancy', 'drink', 'something', 'later']"
valid,"['headin', 'towards', 'busetop']"
valid,"['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'that', 's', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']"
valid,"['come', 'room', 'point', 'iron', 'plan', 'weekend']"
valid,"['cos', 'want', 'thing']"
valid,"['okies', 'ill', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']"
valid,"['bring', 'home', 'wendy']"
spam,"['dating', 'service', 'call', 'boxskch']"
valid,"['whatsup', 'do', 'nt', 'u', 'want', 'sleep']"
valid,"['alright', 'new', 'goal']"
spam,"['free', 'entry', 'weekly', 'competition', 'text', 'word', 'win', 'tc', 'wwwtxttowincouk']"
valid,"['alright', 'ill', 'head', 'minutes', 'text', 'meet']"
spam,"['send', 'logo', 'ur', 'lover', 'names', 'joined', 'heart', 'txt', 'love', 'name', 'name', 'mobno', 'eg', 'love', 'adam', 'eve', 'yahoo', 'poboxwwq', 'txtno', 'ads', 'p']"
valid,"['yesfrom', 'last', 'week', 'i', 'm', 'taking', 'live', 'call']"
spam,"['someone', 'contacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', 'poboxntfp']"
valid,"['siva', 'hostel', 'aha']"
spam,"['urgent', 'mobile', 'number', 'awarded', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', 'hrs']"
valid,"['send', 'ur', 'friends', 'receive', 'something', 'ur', 'voice', 'speaking', 'expression', 'childish', 'naughty', 'sentiment', 'rowdy', 'ful', 'attitude', 'romantic', 'shy', 'attractive', 'funny', 'ltgt', 'irritating', 'ltgt', 'lovable', 'reply']"
valid,"['ok', 'shell', 'ok', 'guess']"
valid,"['aathiwhere', 'dear']"
valid,"['pain', 'urination', 'thing', 'else']"
valid,"['esplanade', 'ü', 'mind', 'giving', 'lift', 'cos', 'got', 'car', 'today']"
valid,"['wnt', 'buy', 'bmw', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']"
valid,"['home', 'watching', 'tv', 'lor']"
valid,"['usually', 'take', 'fifteen', 'fucking', 'minutes', 'respond', 'yes', 'question']"
spam,"['congrats', 'nokia', 'video', 'camera', 'phone', 'call', 'calls', 'cost', 'ppm', 'ave', 'call', 'mins', 'vary', 'mobiles', 'close', 'post', 'bcm', 'ldn', 'wcnxx']"
valid,"['booked', 'ticket', 'pongal']"
valid,"['available', 'i', 'm', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']"
valid,"['message', 'sent', 'askin', 'ltgt', 'dollars', 'shoul', 'pay', 'ltgt', 'ltgt']"
valid,"['ask', 'g', 'iouri', 'i', 've', 'told', 'story', 'like', 'ten', 'times', 'already']"
valid,"['long', 'applebees', 'fucking', 'take']"
valid,"['hi', 'hope', 'u', 'get', 'txtjourney', 'has', 'nt', 'gdnow', 'mins', 'late', 'think']"
valid,"['like', 'love', 'arrange']"
valid,"['yeshe', 'really', 'greatbhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'worldvery', 'tough', 'get']"
valid,"['supposed', 'wake', 'gt']"
valid,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']"
valid,"['sorry', 'ill', 'call', 'later']"
valid,"['hey', 'hey', 'werethe', 'monkeespeople', 'say', 'monkeyaround', 'howdy', 'gorgeous', 'howu', 'doin', 'foundurself', 'jobyet', 'sausagelove', 'jen', 'xxx']"
valid,"['sorry', 'battery', 'died', 'come', 'i', 'm', 'getting', 'gram', 'where', 's', 'place']"
valid,"['well', 'done', 'blimey', 'exercise', 'yeah', 'kinda', 'remember', 'wot', 'hmm']"
valid,"['wo', 'nt', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']"
valid,"['lol', 'made', 'plans', 'new', 'years']"
valid,"['min', 'later', 'k']"
valid,"['hanks', 'lotsly']"
valid,"['thanks', 'hope', 'good', 'day', 'today']"
valid,"['kkwhat', 'detail', 'want', 'transferacc', 'enough']"
valid,"['ok', 'tell', 'stay', 'yeah', 'tough', 'optimistic', 'things', 'improve', 'month']"
spam,"['loan', 'purpose', 'homeowners', 'tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', 'text', 'back', 'help']"
valid,"['si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffles']"
valid,"['look', 'amy', 'ure', 'beautiful', 'intelligent', 'woman', 'like', 'u', 'lot', 'know', 'u', 'do', 'nt', 'like', 'like', 'do', 'nt', 'worry']"
valid,"['hope', 'that', 's', 'result', 'consistently', 'intelligent', 'kind', 'start', 'asking', 'practicum', 'links', 'keep', 'ears', 'open', 'best', 'ttyl']"
valid,"['call', 'cost', 'guess', 'is', 'nt', 'bad', 'miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']"
valid,"['going', 'thru', 'different', 'feelingwavering', 'decisions', 'coping', 'individualtime', 'heal', 'everything', 'believe']"
valid,"['u', 'go', 'phone', 'gon', 'na', 'die', 'stay']"
valid,"['great', 'never', 'better', 'day', 'gives', 'even', 'reasons', 'thank', 'god']"
spam,"['upgrdcentre', 'orange', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'loyalty', 'call', 'offer', 'ends', 'th', 'july', 'tcs', 'apply', 'optout', 'available']"
valid,"['sorry', 'ill', 'call', 'later', 'ok', 'bye']"
valid,"['ok', 'way', 'railway']"
valid,"['great', 'princess', 'love', 'giving', 'receiving', 'oral', 'doggy', 'style', 'fave', 'position', 'enjoy', 'making', 'love', 'ltgt', 'times', 'per', 'night']"
valid,"['do', 'nt', 'put', 'stuff', 'roads', 'keep', 'getting', 'slippery']"
valid,"['going', 'ride', 'bike']"
valid,"['yup', 'need', 'ill', 'jus', 'wait', 'e', 'rain', 'stop']"
valid,"['many', 'company', 'tell', 'language']"
spam,"['okmail', 'dear', 'dave', 'final', 'notice', 'collect', 'tenerife', 'holiday', 'cash', 'award', 'call', 'landline', 'tcs', 'sae', 'box', 'cwwx', 'ppm']"
valid,"['long', 'since', 'screamed', 'princess']"
valid,"['nothing', 'meant', 'money', 'enters', 'account', 'bank', 'remove', 'flat', 'rate', 'someone', 'transfered', 'ltgt', 'account', 'ltgt', 'dollars', 'got', 'removed', 'banks', 'differ', 'charges', 'also', 'differbe', 'sure', 'trust', 'ja', 'person', 'sending', 'account', 'details', 'cos']"
spam,"['want', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'locations', 'sent', 'direct', 'ur', 'mob', 'join', 'uks', 'largest', 'dogging', 'network', 'txting', 'moan', 'nyt', 'eca', 'pmsgp']"
valid,"['nice', 'line', 'said', 'broken', 'heart', 'plz', 'do', 'nt', 'cum', 'times', 'infront', 'wise', 'trust', 'u', 'good']"
valid,"['ok', 'i', 'm', 'gon', 'na', 'head', 'usf', 'like', 'fifteen', 'minutes']"
valid,"['love', 'aathilove', 'u', 'lot']"
valid,"['tension', 'ahwhat', 'machiany', 'problem']"
valid,"['k', 'pick', 'another', 'th', 'you', 're', 'done']"
valid,"['when', 're', 'guys', 'getting', 'back', 'g', 'said', 'thinking', 'staying', 'mcr']"
valid,"['almost', 'see', 'u', 'sec']"
valid,"['yo', 'carlos', 'friends', 'already', 'asking', 'working', 'weekend']"
valid,"['watching', 'tv', 'lor']"
valid,"['thank', 'baby', 'ca', 'nt', 'wait', 'taste', 'real', 'thing']"
valid,"['change', 'fb', 'jaykwon', 'thuglyfe', 'falconerf']"
valid,"['win', 'really', 'side', 'long', 'time']"
spam,"['free', 'message', 'activate', 'free', 'text', 'messages', 'replying', 'message', 'word', 'free', 'terms', 'conditions', 'visit', 'wwwcom']"
valid,"['dear', 'reached', 'railway', 'happen']"
